duration,pdays,previous,balance,campaign,job,poutcome,deposit
199,-1,0,1396,2,0,3,0
207,-1,0,0,1,3,3,0
154,-1,0,-41,1,9,3,0
26,-1,0,505,6,3,3,0
214,-1,0,688,1,9,3,0
71,-1,0,1610,1,5,3,0
102,-1,0,556,4,5,3,0
162,-1,0,2459,1,7,3,0
97,-1,0,11,2,0,3,0
259,-1,0,574,2,4,0,0
241,-1,0,395,3,0,3,0
111,-1,0,0,2,4,3,0
167,-1,0,3462,1,4,3,0
209,-1,0,582,3,4,3,0
266,-1,0,3462,1,9,0,0
110,-1,0,2875,2,4,3,0
8,-1,0,416,1,0,3,0
256,-1,0,91,3,5,3,0
173,-1,0,498,2,1,3,0
270,-1,0,468,2,8,3,0
643,-1,0,951,2,1,3,0
231,-1,0,405,1,9,3,0
210,-1,0,508,1,8,0,0
216,-1,0,3462,2,3,3,0
269,-1,0,1843,1,9,3,0
80,-1,0,3462,2,9,3,0
624,-1,0,0,6,9,3,0
68,-1,0,3462,4,4,3,0
130,-1,0,438,2,9,3,0
138,-1,0,859,2,9,3,0
261,-1,0,555,3,3,3,0
263,-1,0,3462,1,1,3,0
643,-1,0,0,6,4,3,0
83,-1,0,951,1,5,3,0
361,-1,0,-167,1,1,3,0
146,-1,0,1762,2,0,3,0
334,-1,0,3462,6,4,0,0
393,-1,0,124,2,7,3,0
330,-1,0,492,1,7,3,0
190,-1,0,945,1,9,3,0
94,-1,0,882,1,4,0,0
82,-1,0,-222,2,5,3,0
91,-1,0,246,2,1,3,0
289,-1,0,34,1,8,3,0
245,-1,0,0,3,1,3,0
360,-1,0,105,1,9,3,0
222,-1,0,270,1,0,3,0
145,-1,0,3462,1,6,0,0
288,-1,0,3462,3,9,3,0
114,-1,0,211,1,0,3,0
199,-1,0,3462,2,3,0,0
177,-1,0,626,2,1,3,0
155,-1,0,0,1,4,0,0
103,-1,0,149,6,9,3,0
108,-1,0,326,2,9,3,0
148,-1,0,4,2,1,1,0
258,-1,0,0,1,2,3,0
89,-1,0,1136,3,7,3,0
237,-1,0,92,2,1,3,0
643,-1,0,3035,1,4,3,0
220,-1,0,233,3,1,3,0
502,-1,0,407,1,5,3,0
77,-1,0,0,1,5,3,0
192,-1,0,54,1,4,0,0
60,-1,0,71,3,4,3,0
336,-1,0,-216,1,1,3,0
12,-1,0,106,6,9,1,0
359,-1,0,3462,1,0,3,0
337,-1,0,3323,2,0,3,0
8,-1,0,-41,3,1,3,0
90,-1,0,0,2,4,0,0
170,-1,0,205,1,1,3,0
540,-1,0,2308,1,4,3,0
346,-1,0,49,1,7,3,0
134,-1,0,3462,1,6,3,0
96,-1,0,1351,1,1,3,0
241,-1,0,39,1,1,3,0
51,-1,0,710,1,0,0,0
8,-1,0,3462,2,4,3,0
209,-1,0,-360,2,1,3,0
97,-1,0,0,3,4,3,0
643,-1,0,1959,1,1,3,0
196,-1,0,490,4,0,3,0
313,-1,0,53,4,0,3,0
565,-1,0,1613,1,0,3,0
204,-1,0,205,3,4,3,0
153,-1,0,3462,1,9,3,0
138,-1,0,942,2,9,3,0
378,-1,0,703,1,4,3,0
34,-1,0,1171,1,9,3,0
119,-1,0,1235,2,4,3,0
66,-1,0,154,2,5,3,0
164,-1,0,3462,6,4,3,0
229,-1,0,3331,2,7,3,0
111,-1,0,909,3,3,3,0
35,-1,0,326,2,1,3,0
261,-1,0,45,1,9,1,0
150,-1,0,11,2,1,3,0
50,-1,0,884,1,0,3,0
390,-1,0,404,2,2,3,0
48,-1,0,2485,6,9,3,0
183,-1,0,0,6,9,3,0
134,-1,0,981,2,0,3,0
484,-1,0,43,1,0,3,0
147,-1,0,78,2,7,3,0
447,-1,0,92,1,4,3,0
124,-1,0,52,4,4,3,0
101,-1,0,136,1,1,3,0
93,-1,0,3185,1,0,0,0
241,-1,0,-76,3,1,3,0
92,-1,0,3462,1,9,3,0
13,-1,0,799,3,9,3,0
119,-1,0,38,1,2,0,0
92,-1,0,1175,2,7,3,0
102,-1,0,-625,1,0,3,0
152,-1,0,136,1,4,3,0
44,-1,0,3270,1,9,3,0
127,-1,0,518,1,0,3,0
313,-1,0,308,1,4,3,0
101,-1,0,-547,2,4,3,0
158,-1,0,1388,1,4,0,0
135,-1,0,30,4,1,3,0
237,-1,0,0,4,1,3,0
334,-1,0,51,2,4,3,0
95,-1,0,1159,1,10,2,0
227,-1,0,1203,6,0,3,0
21,-1,0,344,6,7,1,0
181,-1,0,-450,1,1,3,0
619,-1,0,2237,1,1,3,0
71,-1,0,-15,1,7,3,0
211,-1,0,582,1,1,3,0
374,-1,0,0,6,9,3,0
117,-1,0,3462,5,10,3,0
293,-1,0,28,6,9,3,0
293,-1,0,2629,2,10,3,0
206,-1,0,578,3,1,3,0
643,-1,0,3315,2,9,3,0
128,-1,0,-158,2,7,3,0
221,-1,0,2364,1,1,3,0
150,-1,0,-1,2,4,3,0
623,-1,0,1836,2,0,3,0
155,-1,0,4,1,9,3,0
190,-1,0,0,2,4,3,0
18,-1,0,901,5,0,1,0
78,-1,0,-640,6,4,3,0
221,-1,0,2581,2,1,3,0
259,-1,0,2903,2,0,3,0
193,-1,0,456,3,0,3,0
254,-1,0,263,1,4,3,0
212,-1,0,3462,4,7,3,0
77,-1,0,1900,3,9,3,0
100,-1,0,281,3,1,3,0
95,-1,0,-96,2,4,3,0
248,-1,0,0,1,5,3,0
74,-1,0,67,1,1,0,0
290,-1,0,-139,1,4,3,0
41,-1,0,65,2,9,3,0
170,-1,0,71,1,1,0,0
643,-1,0,0,2,6,3,0
208,-1,0,0,1,9,3,0
170,-1,0,616,1,9,3,0
139,-1,0,334,2,9,3,0
319,-1,0,1778,1,5,0,0
465,-1,0,1042,1,4,1,0
578,-1,0,898,1,4,3,0
114,-1,0,433,1,1,3,0
336,-1,0,21,1,9,0,0
197,-1,0,2667,1,4,2,0
278,-1,0,72,1,9,3,0
127,-1,0,885,2,1,3,0
39,-1,0,859,1,7,3,0
325,-1,0,0,2,4,3,0
156,-1,0,779,2,0,1,0
135,-1,0,166,3,1,3,0
385,-1,0,-199,1,6,3,0
255,-1,0,268,1,9,3,0
141,-1,0,6,6,6,3,0
390,-1,0,1538,2,0,3,0
51,-1,0,2554,2,1,3,0
252,-1,0,90,4,0,3,0
255,-1,0,95,2,2,3,0
99,-1,0,2191,5,9,3,0
157,-1,0,92,3,0,3,0
197,-1,0,244,2,0,3,0
317,-1,0,2388,2,1,3,0
377,-1,0,3462,3,4,3,0
174,-1,0,627,6,7,3,0
57,-1,0,99,1,9,3,0
115,-1,0,38,6,1,3,0
611,-1,0,430,1,0,0,0
86,-1,0,269,1,4,3,0
66,-1,0,458,1,4,3,0
165,-1,0,168,4,4,3,0
88,-1,0,1510,2,6,3,0
85,-1,0,472,2,4,3,0
217,-1,0,-274,1,7,3,0
87,-1,0,91,6,5,3,0
238,-1,0,2412,2,8,3,0
105,-1,0,1815,1,1,0,0
217,-1,0,-497,1,6,0,0
125,-1,0,368,2,0,3,0
165,-1,0,113,2,9,3,0
16,-1,0,3,5,4,3,0
643,-1,0,78,2,1,3,0
305,-1,0,18,1,1,3,0
74,-1,0,4,5,2,3,0
179,-1,0,344,3,4,3,0
433,-1,0,3462,3,9,3,0
429,-1,0,202,1,9,0,0
248,-1,0,80,2,10,3,0
259,-1,0,2677,1,0,3,0
350,-1,0,1210,1,0,3,0
210,-1,0,125,2,1,3,0
9,-1,0,-119,5,9,3,0
283,-1,0,253,4,6,3,0
110,-1,0,702,1,4,3,0
406,-1,0,3,2,4,3,0
194,-1,0,991,1,4,3,0
44,-1,0,873,3,1,3,0
131,-1,0,2126,1,4,3,0
245,-1,0,250,4,5,3,0
306,-1,0,476,1,1,3,0
315,-1,0,3462,1,3,3,0
393,-1,0,101,2,4,1,0
139,-1,0,81,1,7,3,0
113,-1,0,550,1,1,3,0
224,-1,0,0,2,4,3,0
87,-1,0,1925,2,1,0,0
75,-1,0,3462,1,4,3,0
11,-1,0,281,1,8,3,0
374,-1,0,0,2,1,3,0
250,-1,0,0,1,7,0,0
246,-1,0,421,2,0,1,0
643,-1,0,1948,2,5,2,0
210,-1,0,301,1,7,3,0
111,-1,0,0,2,1,3,0
543,-1,0,1531,6,9,3,0
422,-1,0,3462,1,1,3,0
299,-1,0,-353,1,10,3,0
22,-1,0,52,6,2,3,0
230,-1,0,522,1,9,3,0
204,-1,0,0,4,5,3,0
211,-1,0,0,2,4,3,0
389,-1,0,3462,4,9,3,0
200,-1,0,1124,2,5,3,0
24,-1,0,2993,6,0,3,0
73,-1,0,783,1,1,3,0
95,-1,0,8,1,0,3,0
12,-1,0,3462,6,8,3,0
314,-1,0,3462,4,4,3,0
266,-1,0,241,1,7,3,0
213,-1,0,968,1,1,3,0
224,-1,0,863,2,1,0,0
135,-1,0,966,2,9,0,0
227,-1,0,166,1,7,3,0
431,-1,0,0,1,7,3,0
377,-1,0,1275,4,0,3,0
108,-1,0,0,4,4,3,0
295,-1,0,2694,1,4,3,0
155,-1,0,99,2,9,3,0
174,-1,0,11,2,7,3,0
121,-1,0,983,1,7,3,0
183,-1,0,209,3,4,3,0
643,-1,0,218,2,9,0,0
522,-1,0,1456,6,4,3,0
643,-1,0,511,1,7,0,0
525,-1,0,286,1,5,3,0
4,-1,0,321,1,0,3,0
62,-1,0,18,2,9,3,0
643,-1,0,0,2,3,3,0
326,-1,0,-184,1,3,3,0
94,-1,0,3462,6,9,3,0
306,-1,0,-208,3,1,0,0
14,-1,0,41,5,1,3,0
128,-1,0,0,1,5,3,0
277,-1,0,497,2,1,3,0
244,-1,0,1414,1,0,3,0
339,-1,0,2535,1,4,3,0
340,-1,0,528,2,1,0,0
61,-1,0,31,2,6,0,0
123,-1,0,-10,1,1,3,0
121,-1,0,-247,1,0,0,0
137,-1,0,1597,1,4,3,0
266,-1,0,142,2,1,0,0
350,-1,0,3154,3,9,0,0
643,-1,0,1173,3,10,3,0
154,-1,0,-209,3,1,0,0
129,-1,0,-156,2,1,3,0
137,-1,0,305,5,5,1,0
115,-1,0,3462,1,4,3,0
148,-1,0,153,2,9,3,0
409,-1,0,0,1,10,3,0
177,-1,0,23,3,2,3,0
438,-1,0,1624,1,7,3,0
191,-1,0,0,3,3,3,0
102,-1,0,2,2,1,3,0
92,-1,0,92,1,6,3,0
110,-1,0,157,1,1,0,0
336,-1,0,115,3,4,3,0
643,-1,0,0,2,10,3,0
68,-1,0,1820,1,6,3,0
99,-1,0,403,6,9,3,0
192,-1,0,267,1,4,3,0
104,-1,0,0,4,1,3,0
599,-1,0,-394,2,0,3,0
183,-1,0,3462,2,6,3,0
101,-1,0,648,2,0,3,0
265,-1,0,759,1,9,3,0
148,-1,0,2227,3,1,0,0
119,-1,0,181,4,0,0,0
69,-1,0,482,3,9,3,0
166,-1,0,141,2,9,3,0
241,-1,0,650,2,9,0,0
151,-1,0,1734,2,5,0,0
37,-1,0,816,3,4,3,0
19,-1,0,2431,6,4,3,0
12,-1,0,877,3,0,0,0
11,-1,0,44,1,7,3,0
207,-1,0,-199,6,1,3,0
244,-1,0,-518,6,1,3,0
337,-1,0,0,3,10,3,0
102,-1,0,0,2,9,3,0
69,-1,0,262,3,0,3,0
55,-1,0,622,5,3,3,0
123,-1,0,-220,2,7,3,0
107,-1,0,59,6,9,3,0
76,-1,0,0,4,9,3,0
63,-1,0,5,2,5,3,0
259,-1,0,3462,1,1,0,0
151,-1,0,1486,2,4,3,0
54,-1,0,606,1,5,0,0
74,-1,0,3348,1,4,3,0
234,-1,0,-57,1,1,0,0
282,-1,0,1636,2,7,3,0
283,-1,0,1769,2,1,3,0
126,-1,0,1035,2,5,0,0
150,-1,0,638,1,2,3,0
643,-1,0,3462,1,5,3,0
257,-1,0,0,2,3,3,0
68,-1,0,638,1,4,3,0
331,-1,0,1385,1,7,3,0
116,-1,0,192,1,9,3,0
591,-1,0,811,2,9,3,0
222,-1,0,257,1,0,3,0
172,-1,0,393,3,2,3,0
200,-1,0,724,3,10,3,0
251,-1,0,563,2,7,3,0
128,-1,0,205,2,1,3,0
210,-1,0,12,2,1,3,0
318,-1,0,3462,2,5,3,0
27,-1,0,137,6,9,3,0
643,-1,0,-803,1,9,0,0
322,-1,0,599,3,5,3,0
116,-1,0,23,1,1,3,0
119,-1,0,-393,4,9,3,0
239,-1,0,1279,2,9,2,0
92,-1,0,223,6,4,3,0
643,-1,0,0,2,1,3,0
31,-1,0,402,6,1,0,0
120,-1,0,0,6,9,3,0
498,-1,0,-451,1,7,3,0
76,-1,0,1680,2,9,3,0
150,-1,0,795,1,1,3,0
526,-1,0,310,4,1,1,0
241,-1,0,0,1,9,3,0
349,-1,0,-932,3,7,3,0
117,-1,0,0,3,4,3,0
78,-1,0,3462,1,4,3,0
539,-1,0,2140,1,7,3,0
643,-1,0,-30,2,7,3,0
241,-1,0,14,1,7,3,0
10,-1,0,667,5,1,1,0
240,-1,0,700,2,9,3,0
245,-1,0,1253,2,0,3,0
480,-1,0,220,1,2,3,0
192,-1,0,545,1,7,0,0
266,-1,0,410,4,7,3,0
58,-1,0,1042,2,1,3,0
110,-1,0,1558,3,1,3,0
79,-1,0,2697,5,1,3,0
254,-1,0,150,1,5,3,0
24,-1,0,943,1,0,3,0
140,-1,0,430,2,1,3,0
106,-1,0,0,3,9,3,0
198,-1,0,267,5,4,3,0
79,-1,0,691,1,4,3,0
214,-1,0,216,1,9,3,0
451,-1,0,231,2,4,3,0
193,-1,0,746,1,4,3,0
320,-1,0,3462,2,1,3,0
171,-1,0,3462,2,9,3,0
280,-1,0,27,2,1,3,0
155,-1,0,378,1,1,3,0
280,-1,0,162,3,5,0,0
106,-1,0,3,1,4,3,0
286,-1,0,3462,2,9,1,0
194,-1,0,1540,3,4,3,0
354,-1,0,158,2,7,3,0
174,-1,0,2345,2,0,3,0
227,-1,0,516,1,0,3,0
140,-1,0,322,2,3,3,0
643,-1,0,299,6,6,3,0
137,-1,0,1265,2,0,3,0
74,-1,0,377,2,10,3,0
44,-1,0,25,1,8,3,0
193,-1,0,1187,2,1,3,0
228,-1,0,6,1,5,3,0
232,-1,0,192,1,7,3,0
64,-1,0,370,2,4,3,0
139,-1,0,-1083,2,6,3,0
25,-1,0,2229,1,8,1,0
312,-1,0,3355,2,4,3,0
219,-1,0,1387,4,9,3,0
32,-1,0,0,1,1,3,0
129,-1,0,1855,3,2,3,0
420,-1,0,1399,1,7,3,0
481,-1,0,373,2,1,3,0
155,-1,0,651,2,4,3,0
125,-1,0,0,1,1,3,0
36,-1,0,33,1,7,3,0
55,-1,0,738,1,0,0,0
153,-1,0,147,1,4,3,0
169,-1,0,1819,1,9,0,0
625,-1,0,3,1,1,3,0
162,-1,0,3271,1,6,2,0
189,-1,0,105,2,7,3,0
406,-1,0,161,1,9,3,0
239,-1,0,927,2,1,0,0
259,-1,0,4,3,10,3,0
65,-1,0,140,3,4,3,0
107,-1,0,3462,1,9,0,0
88,-1,0,258,2,10,3,0
213,-1,0,66,3,4,3,0
164,-1,0,1326,2,4,3,0
124,-1,0,-910,2,9,0,0
70,-1,0,94,2,9,3,0
89,-1,0,770,2,9,3,0
240,-1,0,0,5,1,3,0
643,-1,0,245,1,1,3,0
6,-1,0,3267,5,1,3,0
643,-1,0,629,2,9,3,0
110,-1,0,-742,3,1,3,0
109,-1,0,3462,3,9,3,0
185,-1,0,227,1,0,3,0
169,-1,0,1929,1,3,3,0
125,-1,0,3462,1,4,3,0
125,-1,0,0,1,8,3,0
56,-1,0,558,3,1,3,0
18,-1,0,59,1,9,3,0
447,-1,0,1659,3,1,3,0
377,-1,0,2195,4,4,3,0
15,-1,0,-689,1,1,3,0
78,-1,0,53,1,7,1,0
407,-1,0,1,4,9,3,0
255,-1,0,218,2,1,3,0
361,-1,0,455,1,5,3,0
123,-1,0,204,2,0,3,0
376,-1,0,238,6,9,3,0
63,-1,0,1301,2,7,3,0
372,-1,0,-54,2,1,3,0
398,-1,0,312,2,5,3,0
31,-1,0,243,3,0,0,0
80,-1,0,53,4,4,3,0
283,-1,0,818,1,7,3,0
166,-1,0,-292,2,4,0,0
165,-1,0,3462,4,4,3,0
643,-1,0,3462,1,9,2,0
79,-1,0,1573,6,4,3,0
109,-1,0,413,5,5,3,0
312,-1,0,722,1,4,3,0
24,-1,0,229,3,1,3,0
133,-1,0,10,6,4,3,0
452,-1,0,0,3,0,3,0
187,-1,0,245,2,7,3,0
270,-1,0,1385,1,3,3,0
643,-1,0,307,4,4,3,0
285,-1,0,0,2,1,3,0
201,-1,0,-16,1,1,3,0
295,-1,0,0,5,9,3,0
276,-1,0,354,2,1,1,0
26,-1,0,1555,2,0,3,0
22,-1,0,223,6,4,3,0
112,-1,0,854,2,6,3,0
326,-1,0,362,5,1,3,0
101,-1,0,215,1,4,3,0
309,-1,0,926,1,4,3,0
8,-1,0,111,6,1,1,0
347,-1,0,0,1,2,3,0
9,-1,0,3462,6,9,3,0
16,-1,0,0,6,4,3,0
104,-1,0,463,1,1,3,0
643,-1,0,934,3,0,3,0
86,-1,0,-299,3,4,3,0
153,-1,0,57,2,4,3,0
73,-1,0,0,5,4,3,0
394,-1,0,182,2,7,3,0
188,-1,0,1323,1,7,3,0
643,-1,0,0,2,2,3,0
120,-1,0,2083,2,4,3,0
236,-1,0,2790,2,5,3,0
201,-1,0,964,1,4,3,0
105,-1,0,144,3,4,3,0
74,-1,0,30,3,7,3,0
317,-1,0,14,2,1,3,0
142,-1,0,219,6,7,3,0
643,-1,0,865,1,10,3,0
22,-1,0,39,6,1,3,0
115,-1,0,222,2,4,3,0
31,-1,0,-349,6,1,3,0
337,-1,0,365,3,7,3,0
643,-1,0,767,2,1,3,0
270,-1,0,805,2,9,3,0
70,-1,0,805,1,4,3,0
117,-1,0,-117,6,10,3,0
197,-1,0,-121,5,0,3,0
193,-1,0,2303,5,10,3,0
643,-1,0,2173,1,4,3,0
112,-1,0,1824,2,9,1,0
413,-1,0,3462,6,4,3,0
323,-1,0,275,1,5,3,0
342,-1,0,0,1,4,3,0
121,-1,0,569,3,4,3,0
97,-1,0,554,3,0,0,0
146,-1,0,74,1,1,3,0
219,-1,0,5,3,4,3,0
59,-1,0,0,2,1,3,0
393,-1,0,0,1,0,3,0
137,-1,0,0,1,1,3,0
310,-1,0,299,4,0,3,0
172,-1,0,523,1,7,3,0
282,-1,0,3462,2,1,3,0
376,-1,0,3462,2,4,3,0
268,-1,0,135,5,1,3,0
55,-1,0,0,3,1,3,0
562,-1,0,-581,3,0,3,0
401,-1,0,184,1,9,3,0
20,-1,0,0,4,4,3,0
120,-1,0,-454,1,0,3,0
74,-1,0,756,1,10,3,0
123,-1,0,1983,1,7,3,0
180,-1,0,2189,1,4,3,0
141,-1,0,3462,4,9,3,0
195,-1,0,126,2,4,3,0
138,-1,0,406,1,1,0,0
265,-1,0,680,1,0,3,0
214,-1,0,0,3,4,3,0
246,-1,0,136,1,10,3,0
175,-1,0,1583,5,1,0,0
9,-1,0,0,2,2,3,0
260,-1,0,0,2,9,3,0
277,-1,0,729,1,1,3,0
435,-1,0,0,3,3,3,0
125,-1,0,300,1,6,3,0
12,-1,0,1385,5,1,3,0
66,-1,0,-266,4,9,3,0
107,-1,0,542,5,5,3,0
253,-1,0,546,1,7,3,0
239,-1,0,1465,2,1,3,0
218,-1,0,0,3,0,3,0
138,-1,0,-163,2,6,3,0
139,-1,0,0,2,0,3,0
75,-1,0,162,2,4,3,0
38,-1,0,719,2,7,3,0
170,-1,0,333,1,4,3,0
364,-1,0,-673,1,10,3,0
209,-1,0,635,2,6,3,0
196,-1,0,574,3,4,3,0
233,-1,0,528,2,4,3,0
73,-1,0,0,4,9,3,0
260,-1,0,0,3,4,3,0
196,-1,0,3462,1,1,3,0
557,-1,0,-229,1,7,3,0
132,-1,0,29,6,1,3,0
85,-1,0,241,1,1,3,0
266,-1,0,740,3,7,3,0
290,-1,0,3462,2,2,0,0
161,-1,0,2594,3,4,3,0
132,-1,0,159,3,7,3,0
263,-1,0,957,4,0,0,0
92,-1,0,2298,4,1,3,0
306,-1,0,3462,3,4,3,0
82,-1,0,2,1,4,3,0
105,-1,0,2017,1,9,1,0
173,-1,0,600,2,9,3,0
643,-1,0,247,5,0,3,0
49,-1,0,1131,1,0,3,0
74,-1,0,2823,1,9,0,0
170,-1,0,3462,6,1,3,0
643,-1,0,621,3,1,3,0
177,-1,0,109,4,1,0,0
604,-1,0,289,1,4,3,0
623,-1,0,668,1,4,3,0
643,-1,0,0,4,1,3,0
84,-1,0,1146,1,1,3,0
126,-1,0,-288,3,9,3,0
89,-1,0,469,2,2,3,0
472,-1,0,-140,3,0,3,0
298,-1,0,156,2,8,1,0
17,-1,0,0,6,0,3,0
164,-1,0,822,3,9,3,0
345,-1,0,0,2,9,3,0
65,-1,0,1479,2,0,3,0
643,-1,0,-90,3,4,3,0
267,-1,0,1534,6,7,3,0
307,-1,0,-180,2,5,3,0
66,-1,0,168,1,10,1,0
342,-1,0,757,3,0,0,0
256,-1,0,-254,2,9,3,0
130,-1,0,693,1,6,3,0
365,-1,0,410,1,8,3,0
191,-1,0,384,2,4,3,0
643,-1,0,674,2,1,3,0
93,-1,0,658,1,6,2,0
122,-1,0,23,2,5,3,0
53,-1,0,0,1,9,3,0
381,-1,0,916,2,4,3,0
643,-1,0,1,3,1,3,0
162,-1,0,554,2,7,1,0
487,-1,0,611,1,0,3,0
204,-1,0,219,2,10,0,0
116,-1,0,0,1,1,3,0
150,-1,0,180,1,1,3,0
404,-1,0,1258,1,8,3,0
79,-1,0,0,1,7,3,0
314,-1,0,555,2,1,3,0
578,-1,0,141,2,1,3,0
22,-1,0,1012,3,1,0,0
643,-1,0,-49,6,2,3,0
286,-1,0,3462,2,10,3,0
461,-1,0,57,1,1,3,0
147,-1,0,440,1,9,3,0
145,-1,0,-362,2,0,3,0
158,-1,0,656,1,9,1,0
228,-1,0,707,1,9,3,0
278,-1,0,108,2,3,3,0
69,-1,0,105,2,1,3,0
117,-1,0,57,3,3,3,0
79,-1,0,40,1,1,0,0
247,-1,0,255,3,9,3,0
99,-1,0,387,4,4,3,0
141,-1,0,85,1,4,3,0
63,-1,0,457,1,1,3,0
237,-1,0,272,2,4,3,0
107,-1,0,205,2,4,3,0
11,-1,0,-108,6,1,1,0
115,-1,0,215,2,6,0,0
117,-1,0,182,1,0,3,0
251,-1,0,0,1,7,3,0
297,-1,0,300,3,1,3,0
282,-1,0,1251,1,4,0,0
643,-1,0,1572,4,4,3,0
489,-1,0,476,3,0,3,0
262,-1,0,0,6,9,3,0
132,-1,0,110,4,0,3,0
45,-1,0,3462,2,1,3,0
175,-1,0,263,1,4,3,0
59,-1,0,0,5,4,3,0
451,-1,0,1195,1,0,3,0
130,-1,0,3462,1,1,3,0
94,-1,0,2960,6,4,0,0
11,-1,0,0,6,1,3,0
43,-1,0,1861,2,4,3,0
303,-1,0,-738,1,1,3,0
151,-1,0,3462,6,4,3,0
127,-1,0,0,2,9,3,0
469,-1,0,579,3,9,1,0
130,-1,0,0,2,6,3,0
79,-1,0,55,4,9,3,0
90,-1,0,14,2,4,3,0
110,-1,0,1712,1,1,3,0
342,-1,0,1270,2,9,3,0
117,-1,0,0,3,4,0,0
220,-1,0,468,1,3,3,0
123,-1,0,0,3,4,3,0
362,-1,0,373,6,0,3,0
426,-1,0,60,3,6,3,0
123,-1,0,565,3,3,3,0
127,-1,0,222,2,7,0,0
91,-1,0,1318,2,4,2,0
42,-1,0,0,1,7,3,0
643,-1,0,3462,2,4,3,0
45,-1,0,2791,1,7,3,0
343,-1,0,972,1,7,0,0
114,-1,0,3462,2,1,3,0
643,-1,0,2540,5,4,3,0
36,-1,0,0,5,6,3,0
196,-1,0,-161,2,1,3,0
61,-1,0,221,4,10,3,0
162,-1,0,2041,5,9,3,0
299,-1,0,4,1,4,1,0
627,-1,0,899,2,0,0,0
385,-1,0,239,2,1,3,0
283,-1,0,247,1,1,3,0
65,-1,0,839,1,8,3,0
570,-1,0,3462,4,5,3,0
219,-1,0,749,1,0,3,0
259,-1,0,37,2,5,3,0
68,-1,0,3462,1,3,1,0
29,-1,0,774,1,1,3,0
75,-1,0,3462,5,2,3,0
614,-1,0,80,2,1,3,0
287,-1,0,2389,1,9,3,0
77,-1,0,248,1,7,0,0
141,-1,0,532,2,1,3,0
182,-1,0,559,2,1,3,0
78,-1,0,343,2,5,3,0
643,-1,0,1021,2,1,1,0
161,-1,0,0,2,9,3,0
160,-1,0,661,1,0,3,0
392,-1,0,3462,2,6,3,0
147,-1,0,1891,1,0,3,0
549,-1,0,2672,1,4,3,0
191,-1,0,171,1,4,0,0
460,-1,0,0,3,9,3,0
137,-1,0,3462,1,4,0,0
82,-1,0,0,3,9,3,0
56,-1,0,2682,1,9,3,0
343,-1,0,3462,2,0,0,0
80,-1,0,127,2,5,3,0
210,-1,0,20,2,9,3,0
643,-1,0,304,2,6,3,0
73,-1,0,289,4,0,3,0
81,-1,0,311,1,4,3,0
263,-1,0,246,1,1,3,0
206,-1,0,2722,1,4,3,0
232,-1,0,3462,1,0,2,0
114,-1,0,-1379,3,4,3,0
386,-1,0,1583,1,1,3,0
179,-1,0,3462,2,9,3,0
146,-1,0,31,4,6,3,0
300,-1,0,418,4,3,3,0
280,-1,0,3462,1,7,0,0
219,-1,0,1878,1,0,3,0
445,-1,0,3187,1,0,0,0
67,-1,0,799,4,1,3,0
360,-1,0,863,2,9,3,0
110,-1,0,72,3,1,3,0
218,-1,0,-637,1,0,0,0
26,-1,0,892,1,7,3,0
109,-1,0,0,2,9,3,0
348,-1,0,-174,1,9,3,0
89,-1,0,424,3,5,3,0
239,-1,0,360,1,1,3,0
176,-1,0,199,1,1,3,0
190,-1,0,151,1,9,3,0
114,-1,0,72,5,1,3,0
72,-1,0,17,1,3,3,0
265,-1,0,134,2,1,3,0
643,-1,0,-424,1,4,3,0
329,-1,0,282,1,0,3,0
17,-1,0,-498,6,0,3,0
73,-1,0,242,4,6,3,0
298,-1,0,12,3,10,3,0
113,-1,0,0,2,0,3,0
175,-1,0,3462,2,7,3,0
123,-1,0,591,4,9,0,0
125,-1,0,2245,2,4,3,0
258,-1,0,581,2,9,3,0
138,-1,0,596,3,0,3,0
92,-1,0,1506,1,1,3,0
195,-1,0,644,2,11,3,0
643,-1,0,2656,2,1,2,0
166,-1,0,272,2,9,3,0
89,-1,0,658,1,9,3,0
407,-1,0,1938,1,1,3,0
125,-1,0,197,1,0,2,0
530,-1,0,355,1,0,0,0
127,-1,0,0,2,10,1,0
98,-1,0,13,1,0,3,0
96,-1,0,995,2,4,3,0
162,-1,0,3462,4,5,0,0
61,-1,0,899,1,9,1,0
60,-1,0,126,1,1,3,0
407,-1,0,3348,4,0,3,0
67,-1,0,1395,1,4,3,0
643,-1,0,3462,6,0,3,0
175,-1,0,3462,1,3,0,0
57,-1,0,503,2,1,3,0
61,-1,0,305,4,9,3,0
176,-1,0,3462,2,9,1,0
157,-1,0,2185,4,9,1,0
308,-1,0,174,3,3,3,0
13,-1,0,1960,5,4,3,0
127,-1,0,3277,4,6,3,0
205,-1,0,311,1,6,0,0
324,-1,0,850,3,10,3,0
207,-1,0,20,3,4,3,0
37,-1,0,0,3,9,3,0
199,-1,0,1837,1,2,3,0
130,-1,0,0,1,0,3,0
376,-1,0,60,2,4,0,0
175,-1,0,8,2,4,3,0
103,-1,0,-278,6,9,3,0
188,-1,0,210,2,9,3,0
443,-1,0,264,2,10,3,0
209,-1,0,986,3,1,3,0
643,-1,0,1253,2,1,3,0
102,-1,0,289,5,7,3,0
181,-1,0,64,2,8,0,0
121,-1,0,854,1,4,3,0
318,-1,0,54,2,7,3,0
643,-1,0,660,2,1,3,0
110,-1,0,270,6,6,0,0
119,-1,0,944,1,4,3,0
